subjectID,sessionID,taskID,dataset
4,1.0,0,fog_star
4,1.0,0,fog_star
4,1.0,0,fog_star
4,1.0,0,fog_star
4,1.0,0,fog_star
4,1.0,0,fog_star
4,1.0,0,fog_star
4,1.0,0,fog_star
4,1.0,0,fog_star
4,1.0,0,fog_star
4,1.0,0,fog_star
4,1.0,0,fog_star
4,1.0,0,fog_star
4,1.0,0,fog_star
4,1.0,0,fog_star
4,1.0,0,fog_star
4,1.0,0,fog_star
4,1.0,0,fog_star
4,1.0,0,fog_star
4,1.0,0,fog_star
4,1.0,0,fog_star
4,1.0,0,fog_star
4,1.0,0,fog_star
4,1.0,0,fog_star
4,1.0,0,fog_star
4,1.0,0,fog_star
4,1.0,0,fog_star
4,1.0,0,fog_star
4,1.0,0,fog_star
4,1.0,0,fog_star
4,1.0,0,fog_star
4,1.0,0,fog_star
4,1.0,0,fog_star
4,1.0,0,fog_star
4,1.0,0,fog_star
4,1.0,0,fog_star
4,1.0,0,fog_star
4,1.0,0,fog_star
4,1.0,0,fog_star
4,1.0,0,fog_star
4,1.0,0,fog_star
4,1.0,0,fog_star
4,1.0,0,fog_star
4,1.0,0,fog_star
4,1.0,0,fog_star
4,1.0,0,fog_star
4,1.0,0,fog_star
4,1.0,0,fog_star
4,1.0,0,fog_star
4,1.0,0,fog_star
5,1.0,0,pd_phone
5,1.0,0,pd_phone
5,1.0,0,pd_phone
5,1.0,0,pd_phone
5,1.0,0,pd_phone
5,1.0,0,pd_phone
5,1.0,0,pd_phone
5,1.0,0,pd_phone
5,1.0,0,pd_phone
5,1.0,0,pd_phone
5,1.0,0,pd_phone
5,1.0,0,pd_phone
5,1.0,0,pd_phone
5,1.0,0,pd_phone
5,2.0,0,fog_star
5,2.0,0,fog_star
5,2.0,0,fog_star
5,2.0,0,fog_star
5,2.0,0,fog_star
5,2.0,0,fog_star
5,2.0,0,fog_star
5,2.0,0,fog_star
5,2.0,0,fog_star
5,2.0,0,fog_star
5,2.0,0,fog_star
5,2.0,0,fog_star
5,2.0,0,fog_star
5,2.0,0,fog_star
5,2.0,0,fog_star
5,2.0,0,fog_star
5,2.0,0,fog_star
6,1.0,0,pd_phone
6,1.0,0,pd_phone
6,1.0,0,pd_phone
6,1.0,0,pd_phone
6,1.0,0,pd_phone
6,1.0,0,pd_phone
6,1.0,0,pd_phone
6,1.0,0,pd_phone
6,1.0,0,pd_phone
6,1.0,0,pd_phone
6,1.0,0,pd_phone
6,1.0,0,pd_phone
6,1.0,0,pd_phone
7,1.0,0,pd_phone
7,1.0,0,pd_phone
7,1.0,0,pd_phone
7,1.0,0,pd_phone
7,1.0,0,pd_phone
7,1.0,0,pd_phone
7,1.0,0,pd_phone
7,1.0,0,pd_phone
7,1.0,0,pd_phone
7,1.0,0,pd_phone
7,1.0,0,pd_phone
7,1.0,0,pd_phone
7,1.0,0,pd_phone
7,1.0,0,pd_phone
7,1.0,0,pd_phone
8,1.0,0,pd_phone
8,1.0,0,pd_phone
8,1.0,0,pd_phone
8,1.0,0,pd_phone
8,1.0,0,pd_phone
8,1.0,0,pd_phone
8,1.0,0,pd_phone
8,1.0,0,pd_phone
8,1.0,0,pd_phone
8,1.0,0,pd_phone
8,1.0,0,pd_phone
8,1.0,0,pd_phone
8,1.0,0,pd_phone
8,1.0,0,pd_phone
8,1.0,0,pd_phone
8,1.0,0,pd_phone
8,1.0,0,pd_phone
8,1.0,0,pd_phone
8,1.0,0,pd_phone
8,1.0,2,kiel
8,1.0,2,kiel
8,1.0,2,kiel
8,1.0,2,kiel
8,1.0,2,kiel
8,1.0,2,kiel
8,1.0,2,kiel
8,1.0,2,kiel
8,1.0,2,kiel
8,1.0,2,kiel
8,1.0,2,kiel
8,1.0,2,kiel
8,1.0,2,kiel
8,1.0,2,kiel
8,1.0,2,kiel
8,1.0,2,kiel
8,1.0,2,kiel
8,1.0,2,kiel
8,1.0,2,kiel
8,1.0,2,kiel
8,2.0,0,kiel
8,2.0,0,kiel
8,2.0,2,kiel
8,2.0,2,kiel
8,2.0,2,kiel
8,2.0,2,kiel
8,2.0,2,kiel
8,2.0,2,kiel
8,2.0,2,kiel
8,2.0,2,kiel
8,2.0,2,kiel
8,2.0,2,kiel
8,2.0,2,kiel
8,2.0,2,kiel
8,2.0,2,kiel
8,2.0,2,kiel
8,2.0,2,kiel
8,2.0,2,kiel
8,2.0,2,kiel
8,2.0,2,kiel
8,2.0,2,kiel
8,2.0,2,kiel
8,2.0,2,kiel
9,1.0,0,pd_phone
9,1.0,0,pd_phone
9,1.0,0,pd_phone
9,1.0,0,pd_phone
9,1.0,0,pd_phone
9,1.0,0,pd_phone
9,1.0,0,pd_phone
9,1.0,0,pd_phone
9,1.0,0,pd_phone
9,1.0,0,pd_phone
9,1.0,0,pd_phone
9,1.0,0,pd_phone
9,1.0,0,pd_phone
9,1.0,0,pd_phone
9,1.0,2,fog_star
9,1.0,2,fog_star
9,1.0,2,fog_star
9,1.0,2,fog_star
9,1.0,2,fog_star
9,1.0,2,fog_star
9,1.0,2,fog_star
9,1.0,2,fog_star
9,1.0,2,fog_star
9,1.0,2,fog_star
9,1.0,2,fog_star
9,1.0,2,fog_star
9,1.0,2,fog_star
9,1.0,2,fog_star
9,1.0,2,fog_star
9,1.0,2,fog_star
10,1.0,0,pd_phone
10,1.0,0,pd_phone
10,1.0,0,pd_phone
10,1.0,0,pd_phone
10,1.0,0,pd_phone
10,1.0,0,pd_phone
10,1.0,0,pd_phone
10,1.0,0,pd_phone
10,1.0,0,pd_phone
10,1.0,0,pd_phone
10,1.0,0,pd_phone
10,1.0,0,pd_phone
10,1.0,0,pd_phone
10,1.0,0,pd_phone
10,1.0,0,pd_phone
10,1.0,0,pd_phone
10,1.0,2,fog_star
10,1.0,2,fog_star
10,1.0,2,fog_star
10,1.0,2,fog_star
10,1.0,2,fog_star
10,1.0,2,fog_star
10,1.0,2,fog_star
10,1.0,2,fog_star
10,1.0,2,fog_star
10,1.0,2,fog_star
10,1.0,2,fog_star
10,1.0,2,fog_star
10,1.0,2,fog_star
10,1.0,2,fog_star
10,1.0,2,fog_star
10,1.0,2,fog_star
10,1.0,2,fog_star
10,1.0,2,fog_star
10,1.0,2,fog_star
10,1.0,2,fog_star
10,1.0,2,fog_star
10,1.0,2,fog_star
10,1.0,2,fog_star
10,1.0,2,fog_star
10,1.0,2,fog_star
10,1.0,2,fog_star
10,1.0,2,fog_star
10,1.0,2,fog_star
11,1.0,0,pd_phone
11,1.0,0,pd_phone
11,1.0,0,pd_phone
11,1.0,0,pd_phone
11,1.0,0,pd_phone
11,1.0,0,pd_phone
11,1.0,0,pd_phone
11,1.0,0,pd_phone
11,1.0,0,pd_phone
11,1.0,0,pd_phone
11,1.0,0,pd_phone
11,1.0,0,pd_phone
11,1.0,0,pd_phone
11,1.0,0,pd_phone
11,1.0,0,pd_phone
11,1.0,0,pd_phone
11,1.0,2,fog_star
11,1.0,2,fog_star
11,1.0,2,fog_star
11,1.0,2,fog_star
11,1.0,2,fog_star
11,1.0,2,fog_star
11,1.0,2,fog_star
11,1.0,2,fog_star
11,1.0,2,fog_star
11,1.0,2,fog_star
11,1.0,2,fog_star
11,1.0,2,fog_star
11,1.0,2,fog_star
11,1.0,2,fog_star
11,1.0,2,fog_star
11,1.0,2,fog_star
11,1.0,2,fog_star
11,1.0,2,fog_star
11,1.0,2,fog_star
11,1.0,2,fog_star
11,1.0,2,fog_star
11,1.0,2,fog_star
11,1.0,2,fog_star
11,1.0,2,fog_star
11,1.0,2,fog_star
11,1.0,2,fog_star
11,1.0,2,fog_star
11,1.0,2,fog_star
11,1.0,2,fog_star
11,1.0,2,fog_star
11,1.0,2,fog_star
11,1.0,2,fog_star
11,1.0,2,fog_star
11,1.0,2,fog_star
11,1.0,2,fog_star
11,1.0,2,fog_star
11,1.0,2,fog_star
11,1.0,2,fog_star
11,1.0,2,fog_star
11,1.0,2,fog_star
11,1.0,2,fog_star
11,1.0,2,fog_star
11,1.0,2,fog_star
11,1.0,2,fog_star
11,1.0,2,fog_star
11,1.0,2,fog_star
12,1.0,0,pd_phone
12,1.0,0,pd_phone
12,1.0,0,pd_phone
12,1.0,0,pd_phone
12,1.0,0,pd_phone
12,1.0,0,pd_phone
12,1.0,0,pd_phone
12,1.0,0,pd_phone
12,1.0,0,pd_phone
12,1.0,0,pd_phone
12,1.0,0,pd_phone
12,1.0,0,pd_phone
12,1.0,0,pd_phone
12,1.0,0,pd_phone
12,1.0,0,pd_phone
13,1.0,0,pd_phone
13,1.0,0,pd_phone
13,1.0,0,pd_phone
13,1.0,0,pd_phone
13,1.0,0,pd_phone
13,1.0,0,pd_phone
13,1.0,0,pd_phone
13,1.0,0,pd_phone
13,1.0,0,pd_phone
13,1.0,0,pd_phone
13,1.0,0,pd_phone
13,1.0,0,pd_phone
13,1.0,0,pd_phone
13,1.0,0,pd_phone
13,1.0,2,fog_star
13,1.0,2,fog_star
13,1.0,2,fog_star
13,1.0,2,fog_star
13,1.0,2,fog_star
13,1.0,2,fog_star
13,1.0,2,fog_star
13,1.0,2,fog_star
13,1.0,2,fog_star
13,1.0,2,fog_star
13,1.0,2,fog_star
13,1.0,2,fog_star
13,1.0,2,fog_star
13,1.0,2,fog_star
13,1.0,2,fog_star
13,1.0,2,fog_star
13,1.0,2,fog_star
13,1.0,2,fog_star
13,1.0,2,fog_star
13,1.0,2,fog_star
14,1.0,0,pd_phone
14,1.0,0,pd_phone
14,1.0,0,pd_phone
14,1.0,0,pd_phone
14,1.0,0,pd_phone
14,1.0,0,pd_phone
14,1.0,0,pd_phone
14,1.0,0,pd_phone
14,1.0,0,pd_phone
14,1.0,0,pd_phone
14,1.0,0,pd_phone
14,1.0,0,pd_phone
14,1.0,0,pd_phone
14,1.0,0,pd_phone
14,1.0,0,pd_phone
14,1.0,0,pd_phone
14,1.0,0,pd_phone
14,1.0,2,fog_star
14,1.0,2,fog_star
14,1.0,2,fog_star
14,1.0,2,fog_star
14,1.0,2,fog_star
14,1.0,2,fog_star
14,1.0,2,fog_star
14,1.0,2,fog_star
14,1.0,2,fog_star
14,1.0,2,fog_star
14,1.0,2,fog_star
14,1.0,2,fog_star
14,1.0,2,fog_star
14,1.0,2,fog_star
14,1.0,2,fog_star
14,1.0,2,fog_star
14,1.0,2,fog_star
14,1.0,2,fog_star
14,1.0,2,fog_star
14,1.0,2,fog_star
14,1.0,2,fog_star
14,1.0,2,fog_star
15,1.0,0,pd_phone
15,1.0,0,pd_phone
15,1.0,0,pd_phone
15,1.0,0,pd_phone
15,1.0,0,pd_phone
15,1.0,0,pd_phone
15,1.0,0,pd_phone
15,1.0,0,pd_phone
15,1.0,0,pd_phone
15,1.0,0,pd_phone
15,1.0,0,pd_phone
15,1.0,0,pd_phone
15,1.0,0,pd_phone
15,1.0,0,pd_phone
15,1.0,2,fog_star
15,1.0,2,fog_star
15,1.0,2,fog_star
15,1.0,2,fog_star
15,1.0,2,fog_star
15,1.0,2,fog_star
15,1.0,2,fog_star
15,1.0,2,fog_star
15,1.0,2,fog_star
15,1.0,2,fog_star
15,1.0,2,fog_star
15,1.0,2,fog_star
15,1.0,2,fog_star
15,1.0,2,fog_star
15,1.0,2,fog_star
15,1.0,2,fog_star
15,1.0,2,fog_star
15,1.0,2,fog_star
15,1.0,2,fog_star
15,1.0,2,fog_star
15,1.0,2,fog_star
15,1.0,2,fog_star
15,1.0,2,fog_star
15,1.0,2,fog_star
15,1.0,2,fog_star
15,1.0,2,fog_star
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,0,omnia_park
16,1.0,2,fog_star
16,1.0,2,fog_star
16,1.0,2,fog_star
16,1.0,2,fog_star
16,1.0,2,fog_star
16,1.0,2,fog_star
16,1.0,2,fog_star
16,1.0,2,fog_star
16,1.0,2,fog_star
16,1.0,2,fog_star
16,1.0,2,fog_star
16,1.0,2,fog_star
16,1.0,2,fog_star
16,1.0,2,fog_star
16,1.0,2,fog_star
16,1.0,2,fog_star
16,1.0,2,fog_star
16,1.0,2,fog_star
16,1.0,2,fog_star
16,1.0,2,fog_star
16,1.0,2,fog_star
16,1.0,2,fog_star
16,1.0,2,fog_star
16,1.0,2,fog_star
16,1.0,2,fog_star
16,1.0,2,fog_star
16,1.0,2,fog_star
16,1.0,2,fog_star
16,1.0,2,fog_star
16,1.0,2,fog_star
16,1.0,2,fog_star
16,1.0,2,fog_star
16,1.0,2,fog_star
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,0,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,1,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
17,1.0,2,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,0,omnia_park
18,1.0,1,omnia_park
18,1.0,1,omnia_park
18,1.0,1,omnia_park
18,1.0,1,omnia_park
18,1.0,1,omnia_park
18,1.0,1,omnia_park
18,1.0,1,omnia_park
18,1.0,1,omnia_park
18,1.0,1,omnia_park
18,1.0,1,omnia_park
18,1.0,1,omnia_park
18,1.0,1,omnia_park
18,1.0,1,omnia_park
18,1.0,1,omnia_park
18,1.0,1,omnia_park
18,1.0,1,omnia_park
18,1.0,1,omnia_park
18,1.0,1,omnia_park
18,1.0,1,omnia_park
18,1.0,1,omnia_park
18,1.0,1,omnia_park
18,1.0,1,omnia_park
18,1.0,1,omnia_park
18,1.0,1,omnia_park
18,1.0,1,omnia_park
18,1.0,1,omnia_park
18,1.0,1,omnia_park
18,1.0,1,omnia_park
18,1.0,1,omnia_park
18,1.0,1,omnia_park
18,1.0,1,omnia_park
18,1.0,1,omnia_park
18,1.0,1,omnia_park
